ts_code,symbol,name,area,industry,list_date
300499.SZ,300499,高澜股份,广东,专用机械,20160202
300500.SZ,300500,启迪设计,江苏,建筑工程,20160204
300501.SZ,300501,海顺新材,上海,广告包装,20160204
300502.SZ,300502,新易盛,四川,通信设备,20160303
300503.SZ,300503,昊志机电,广东,机床制造,20160309
300504.SZ,300504,天邑股份,四川,通信设备,20180330
300505.SZ,300505,川金诺,云南,农药化肥,20160315
300506.SZ,300506,*ST名家,深圳,建筑工程,20160324
300507.SZ,300507,苏奥传感,江苏,汽车配件,20160429
300508.SZ,300508,维宏股份,上海,软件服务,20160419
300509.SZ,300509,新美星,江苏,专用机械,20160425
300510.SZ,300510,金冠股份,吉林,电气设备,20160506
300511.SZ,300511,雪榕生物,上海,种植业,20160504
300512.SZ,300512,中亚股份,浙江,专用机械,20160526
300513.SZ,300513,恒实科技,北京,软件服务,20160530
300514.SZ,300514,友讯达,深圳,电器仪表,20170426
300515.SZ,300515,三德科技,湖南,电器仪表,20160608
300516.SZ,300516,久之洋,湖北,电器仪表,20160602
300517.SZ,300517,海波重科,湖北,建筑工程,20160719
300518.SZ,300518,新迅达,广西,互联网,20160624
300519.SZ,300519,新光药业,浙江,中成药,20160624
300520.SZ,300520,科大国创,安徽,软件服务,20160708
300521.SZ,300521,爱司凯,广东,专用机械,20160705
300522.SZ,300522,世名科技,江苏,染料涂料,20160705
300523.SZ,300523,辰安科技,北京,软件服务,20160726
300525.SZ,300525,博思软件,福建,软件服务,20160726
300527.SZ,300527,中船应急,湖北,专用机械,20160805
300528.SZ,300528,幸福蓝海,江苏,影视音像,20160808
300529.SZ,300529,健帆生物,广东,医疗保健,20160802
300530.SZ,300530,领湃科技,湖南,电气设备,20160809
300531.SZ,300531,优博讯,深圳,通信设备,20160809
300532.SZ,300532,今天国际,深圳,软件服务,20160818
300533.SZ,300533,冰川网络,深圳,互联网,20160818
300534.SZ,300534,陇神戎发,甘肃,中成药,20160913
300535.SZ,300535,达威股份,四川,化工原料,20160812
300536.SZ,300536,*ST农尚,湖北,建筑工程,20160920
300537.SZ,300537,广信材料,江苏,染料涂料,20160830
300538.SZ,300538,同益股份,深圳,塑料,20160826
300539.SZ,300539,横河精密,浙江,塑料,20160830
300540.SZ,300540,蜀道装备,四川,专用机械,20160823
300541.SZ,300541,先进数通,北京,软件服务,20160913
300542.SZ,300542,新晨科技,北京,软件服务,20160920
300543.SZ,300543,朗科智能,深圳,元器件,20160908
300545.SZ,300545,联得装备,深圳,专用机械,20160928
300546.SZ,300546,雄帝科技,深圳,IT设备,20160928
300547.SZ,300547,川环科技,四川,汽车配件,20160930
300548.SZ,300548,博创科技,浙江,通信设备,20161012
300549.SZ,300549,优德精密,江苏,专用机械,20160930
300550.SZ,300550,和仁科技,浙江,软件服务,20161018
300551.SZ,300551,古鳌科技,上海,软件服务,20161018
300552.SZ,300552,万集科技,北京,IT设备,20161021
300553.SZ,300553,集智股份,浙江,电器仪表,20161021
300554.SZ,300554,三超新材,江苏,矿物制品,20170421
300555.SZ,300555,ST路通,江苏,通信设备,20161018
300556.SZ,300556,丝路视觉,深圳,软件服务,20161104
300557.SZ,300557,理工光科,湖北,电器仪表,20161101
300558.SZ,300558,贝达药业,浙江,化学制药,20161107
300559.SZ,300559,佳发教育,四川,软件服务,20161101
300560.SZ,300560,中富通,福建,通信设备,20161101
300561.SZ,300561,汇金科技,广东,软件服务,20161117
300562.SZ,300562,乐心医疗,广东,医疗保健,20161116
300563.SZ,300563,神宇股份,江苏,通信设备,20161114
300564.SZ,300564,筑博设计,西藏,建筑工程,20191108
300565.SZ,300565,科信技术,深圳,通信设备,20161122
300566.SZ,300566,激智科技,浙江,元器件,20161115
300567.SZ,300567,精测电子,湖北,电器仪表,20161122
300568.SZ,300568,星源材质,深圳,化工原料,20161201
300569.SZ,300569,天能重工,山东,电气设备,20161125
300570.SZ,300570,太辰光,深圳,通信设备,20161206
300571.SZ,300571,平治信息,浙江,互联网,20161213
300572.SZ,300572,安车检测,深圳,电器仪表,20161206
300573.SZ,300573,兴齐眼药,辽宁,化学制药,20161208
300575.SZ,300575,中旗股份,江苏,农药化肥,20161220
300576.SZ,300576,容大感光,深圳,染料涂料,20161220
300577.SZ,300577,开润股份,安徽,纺织,20161221
300578.SZ,300578,会畅通讯,上海,通信设备,20170125
300579.SZ,300579,数字认证,北京,软件服务,20161223
300580.SZ,300580,贝斯特,江苏,汽车配件,20170111
300581.SZ,300581,晨曦航空,陕西,航空,20161220
300582.SZ,300582,英飞特,浙江,元器件,20161228
300583.SZ,300583,赛托生物,山东,化学制药,20170106
300584.SZ,300584,海辰药业,江苏,化学制药,20170112
300585.SZ,300585,奥联电子,江苏,汽车配件,20161229
300586.SZ,300586,美联新材,广东,化工原料,20170104
300587.SZ,300587,天铁股份,浙江,橡胶,20170105
300588.SZ,300588,熙菱信息,新疆,软件服务,20170105
300589.SZ,300589,江龙船艇,广东,船舶,20170113
300590.SZ,300590,移为通信,上海,通信设备,20170111
300591.SZ,300591,万里马,广东,服饰,20170110
300592.SZ,300592,华凯易佰,湖南,互联网,20170120
300593.SZ,300593,新雷能,北京,电气设备,20170113
300594.SZ,300594,朗进科技,山东,运输设备,20190621
300595.SZ,300595,欧普康视,安徽,医疗保健,20170117
300596.SZ,300596,利安隆,天津,化工原料,20170119
300597.SZ,300597,吉大通信,吉林,通信设备,20170123
300598.SZ,300598,诚迈科技,江苏,软件服务,20170120
300599.SZ,300599,雄塑科技,广东,塑料,20170123
300600.SZ,300600,国瑞科技,江苏,船舶,20170125
300601.SZ,300601,康泰生物,深圳,生物制药,20170207
300602.SZ,300602,飞荣达,深圳,元器件,20170126
300603.SZ,300603,立昂技术,新疆,通信设备,20170126
300604.SZ,300604,长川科技,浙江,半导体,20170417
300605.SZ,300605,恒锋信息,福建,软件服务,20170208
300606.SZ,300606,金太阳,广东,机械基件,20170208
300607.SZ,300607,拓斯达,广东,专用机械,20170209
300608.SZ,300608,思特奇,北京,软件服务,20170213
300609.SZ,300609,汇纳科技,上海,软件服务,20170215
300610.SZ,300610,晨化股份,江苏,化工原料,20170213
300611.SZ,300611,美力科技,浙江,汽车配件,20170220
300612.SZ,300612,宣亚国际,北京,广告包装,20170215
300613.SZ,300613,富瀚微,上海,半导体,20170220
300614.SZ,300614,百川畅银,河南,环境保护,20210525
300615.SZ,300615,欣天科技,深圳,通信设备,20170215
300616.SZ,300616,尚品宅配,广东,家居用品,20170307
300617.SZ,300617,安靠智电,江苏,电气设备,20170228
300618.SZ,300618,寒锐钴业,江苏,小金属,20170306
300619.SZ,300619,金银河,广东,专用机械,20170301
300620.SZ,300620,光库科技,广东,通信设备,20170310
300621.SZ,300621,维业股份,深圳,装修装饰,20170316
300622.SZ,300622,博士眼镜,深圳,其他商业,20170315
300623.SZ,300623,捷捷微电,江苏,半导体,20170314
300624.SZ,300624,万兴科技,西藏,软件服务,20180118
300625.SZ,300625,三雄极光,广东,家用电器,20170317
300626.SZ,300626,华瑞股份,浙江,电气设备,20170320
300627.SZ,300627,华测导航,上海,通信设备,20170321
300628.SZ,300628,亿联网络,福建,通信设备,20170317
300629.SZ,300629,新劲刚,广东,元器件,20170324
300630.SZ,300630,普利制药,海南,化学制药,20170328
300631.SZ,300631,久吾高科,江苏,水务,20170323
300632.SZ,300632,光莆股份,福建,半导体,20170406
300633.SZ,300633,开立医疗,深圳,医疗保健,20170406
300634.SZ,300634,彩讯股份,深圳,软件服务,20180323
300635.SZ,300635,中达安,广东,建筑工程,20170331
300636.SZ,300636,同和药业,江西,化学制药,20170331
300637.SZ,300637,扬帆新材,浙江,化工原料,20170412
300638.SZ,300638,广和通,深圳,通信设备,20170413
300639.SZ,300639,凯普生物,广东,医疗保健,20170412
300640.SZ,300640,德艺文创,福建,家居用品,20170417
300641.SZ,300641,正丹股份,江苏,化工原料,20170418
300642.SZ,300642,透景生命,上海,医疗保健,20170421
300643.SZ,300643,万通智控,浙江,汽车配件,20170505
300644.SZ,300644,南京聚隆,江苏,塑料,20180206
300645.SZ,300645,正元智慧,浙江,软件服务,20170421
300647.SZ,300647,超频三,深圳,元器件,20170503
300648.SZ,300648,星云股份,福建,电气设备,20170425
300649.SZ,300649,杭州园林,浙江,建筑工程,20170505
300650.SZ,300650,太龙股份,福建,元器件,20170503
300651.SZ,300651,金陵体育,江苏,文教休闲,20170509
300652.SZ,300652,雷迪克,浙江,汽车配件,20170516
300653.SZ,300653,正海生物,山东,医疗保健,20170516
300654.SZ,300654,世纪天鸿,山东,出版业,20170926
300655.SZ,300655,晶瑞电材,江苏,半导体,20170523
300656.SZ,300656,民德电子,深圳,IT设备,20170519
300657.SZ,300657,弘信电子,福建,元器件,20170523
300658.SZ,300658,延江股份,福建,纺织,20170602
300659.SZ,300659,中孚信息,山东,软件服务,20170526
300660.SZ,300660,江苏雷利,江苏,电气设备,20170602
300661.SZ,300661,圣邦股份,北京,半导体,20170606
300662.SZ,300662,科锐国际,北京,文教休闲,20170608
300663.SZ,300663,科蓝软件,北京,软件服务,20170608
300664.SZ,300664,鹏鹞环保,江苏,环境保护,20180105
300665.SZ,300665,飞鹿股份,湖南,染料涂料,20170613
300666.SZ,300666,江丰电子,浙江,半导体,20170615
300667.SZ,300667,必创科技,北京,电器仪表,20170619
300668.SZ,300668,杰恩设计,深圳,装修装饰,20170619
300669.SZ,300669,沪宁股份,浙江,运输设备,20170629
300670.SZ,300670,大烨智能,江苏,电气设备,20170703
300671.SZ,300671,富满微,深圳,半导体,20170705
300672.SZ,300672,国科微,湖南,半导体,20170712
300673.SZ,300673,佩蒂股份,浙江,饲料,20170711
300674.SZ,300674,宇信科技,北京,软件服务,20181107
300675.SZ,300675,建科院,深圳,建筑工程,20170719
300676.SZ,300676,华大基因,深圳,医疗保健,20170714
300677.SZ,300677,英科医疗,山东,医疗保健,20170721
300678.SZ,300678,中科信息,四川,软件服务,20170728
300679.SZ,300679,电连技术,深圳,元器件,20170731
300680.SZ,300680,隆盛科技,江苏,汽车配件,20170725
300681.SZ,300681,英搏尔,广东,汽车配件,20170725
300682.SZ,300682,朗新集团,江苏,软件服务,20170801
300683.SZ,300683,海特生物,湖北,生物制药,20170808
300684.SZ,300684,中石科技,北京,元器件,20171227
300685.SZ,300685,艾德生物,福建,医疗保健,20170802
300686.SZ,300686,智动力,深圳,元器件,20170804
300687.SZ,300687,赛意信息,广东,软件服务,20170803
300688.SZ,300688,创业黑马,北京,文教休闲,20170810
300689.SZ,300689,澄天伟业,深圳,通信设备,20170809
300690.SZ,300690,双一科技,山东,电气设备,20170808
300691.SZ,300691,联合光电,广东,元器件,20170811
300692.SZ,300692,中环环保,安徽,环境保护,20170821
300693.SZ,300693,盛弘股份,深圳,电气设备,20170822
300694.SZ,300694,蠡湖股份,江苏,汽车配件,20181015
300695.SZ,300695,兆丰股份,浙江,汽车配件,20170908
300696.SZ,300696,爱乐达,四川,航空,20170822
300697.SZ,300697,电工合金,江苏,铜,20170907
300698.SZ,300698,万马科技,浙江,通信设备,20170831
300699.SZ,300699,光威复材,山东,化纤,20170901
300700.SZ,300700,岱勒新材,湖南,矿物制品,20170912
300701.SZ,300701,森霸传感,河南,元器件,20170915
300702.SZ,300702,天宇股份,浙江,化学制药,20170919
300703.SZ,300703,创源股份,浙江,文教休闲,20170919
300705.SZ,300705,九典制药,湖南,化学制药,20171010
300706.SZ,300706,阿石创,福建,元器件,20170926
300707.SZ,300707,威唐工业,江苏,专用机械,20171010
300708.SZ,300708,聚灿光电,江苏,半导体,20171016
300709.SZ,300709,精研科技,江苏,元器件,20171019
300710.SZ,300710,万隆光电,浙江,通信设备,20171019
300711.SZ,300711,广哈通信,广东,通信设备,20171101
300712.SZ,300712,永福股份,福建,建筑工程,20171031
300713.SZ,300713,英可瑞,深圳,电气设备,20171101
300715.SZ,300715,凯伦股份,江苏,其他建材,20171026
300716.SZ,300716,泉为科技,广东,塑料,20171109
300717.SZ,300717,华信新材,江苏,塑料,20171106
300718.SZ,300718,长盛轴承,浙江,机械基件,20171106
300719.SZ,300719,安达维尔,北京,航空,20171109
300720.SZ,300720,海川智能,广东,电器仪表,20171106
300721.SZ,300721,怡达股份,江苏,化工原料,20171115
300722.SZ,300722,新余国科,江西,航空,20171110
300723.SZ,300723,一品红,广东,化学制药,20171116
300724.SZ,300724,捷佳伟创,深圳,专用机械,20180810
300725.SZ,300725,药石科技,江苏,化学制药,20171110
300726.SZ,300726,宏达电子,湖南,元器件,20171121
300727.SZ,300727,润禾材料,浙江,化工原料,20171127
300729.SZ,300729,乐歌股份,浙江,家居用品,20171201
300730.SZ,300730,科创信息,湖南,软件服务,20171205
300731.SZ,300731,科创新源,深圳,橡胶,20171208
300732.SZ,300732,设研院,河南,建筑工程,20171212
300733.SZ,300733,西菱动力,四川,汽车配件,20180116
300735.SZ,300735,光弘科技,广东,元器件,20171229
300736.SZ,300736,百邦科技,北京,通信设备,20180109
300737.SZ,300737,科顺股份,广东,其他建材,20180125
300738.SZ,300738,奥飞数据,广东,软件服务,20180119
300739.SZ,300739,明阳电路,深圳,元器件,20180201
300740.SZ,300740,水羊股份,湖南,日用化工,20180208
300741.SZ,300741,华宝股份,西藏,食品,20180301
300742.SZ,300742,*ST越博,江苏,汽车配件,20180508
300743.SZ,300743,天地数码,浙江,IT设备,20180427
300745.SZ,300745,欣锐科技,深圳,汽车配件,20180523
300746.SZ,300746,汉嘉设计,浙江,建筑工程,20180525
300747.SZ,300747,锐科激光,湖北,专用机械,20180625
300748.SZ,300748,金力永磁,江西,矿物制品,20180921
300749.SZ,300749,顶固集创,广东,家居用品,20180925
300750.SZ,300750,宁德时代,福建,电气设备,20180611
300751.SZ,300751,迈为股份,江苏,专用机械,20181109
300752.SZ,300752,隆利科技,深圳,元器件,20181130
300753.SZ,300753,爱朋医疗,江苏,医疗保健,20181213
300755.SZ,300755,华致酒行,云南,其他商业,20190129
300756.SZ,300756,金马游乐,广东,旅游服务,20181228
300757.SZ,300757,罗博特科,江苏,专用机械,20190108
300758.SZ,300758,七彩化学,辽宁,染料涂料,20190222
300759.SZ,300759,康龙化成,北京,化学制药,20190128
300760.SZ,300760,迈瑞医疗,深圳,医疗保健,20181016
300761.SZ,300761,立华股份,江苏,农业综合,20190218
300762.SZ,300762,上海瀚讯,上海,通信设备,20190314
300763.SZ,300763,锦浪科技,浙江,电气设备,20190319
300765.SZ,300765,新诺威,河北,食品,20190322
300766.SZ,300766,每日互动,浙江,互联网,20190325
300767.SZ,300767,震安科技,云南,橡胶,20190329
300768.SZ,300768,迪普科技,浙江,软件服务,20190412
300769.SZ,300769,德方纳米,深圳,化工原料,20190415
300770.SZ,300770,新媒股份,广东,影视音像,20190419
300771.SZ,300771,智莱科技,深圳,IT设备,20190422
300772.SZ,300772,运达股份,浙江,电气设备,20190426
300773.SZ,300773,拉卡拉,北京,软件服务,20190425
300774.SZ,300774,倍杰特,北京,环境保护,20210804
300775.SZ,300775,三角防务,陕西,航空,20190521
300776.SZ,300776,帝尔激光,湖北,专用机械,20190517
300777.SZ,300777,中简科技,江苏,化纤,20190516
300778.SZ,300778,新城市,深圳,建筑工程,20190510
300779.SZ,300779,惠城环保,山东,环境保护,20190522
300780.SZ,300780,德恩精工,四川,机械基件,20190531
300781.SZ,300781,因赛集团,广东,广告包装,20190606
300782.SZ,300782,卓胜微,江苏,半导体,20190618
300783.SZ,300783,三只松鼠,安徽,食品,20190712
300785.SZ,300785,值得买,北京,互联网,20190715
300786.SZ,300786,国林科技,山东,环境保护,20190723
300787.SZ,300787,海能实业,江西,元器件,20190815
300788.SZ,300788,中信出版,北京,出版业,20190705
300789.SZ,300789,唐源电气,四川,软件服务,20190828
300790.SZ,300790,宇瞳光学,广东,元器件,20190920
300791.SZ,300791,仙乐健康,广东,医疗保健,20190925
300792.SZ,300792,壹网壹创,浙江,互联网,20190927
300793.SZ,300793,佳禾智能,广东,IT设备,20191018
300795.SZ,300795,米奥会展,浙江,文教休闲,20191022
300796.SZ,300796,贝斯美,浙江,农药化肥,20191115
300797.SZ,300797,钢研纳克,北京,电器仪表,20191101
300798.SZ,300798,锦鸡股份,江苏,染料涂料,20191122
300799.SZ,300799,*ST左江,北京,软件服务,20191029
300800.SZ,300800,力合科技,湖南,环境保护,20191106
300801.SZ,300801,泰和科技,山东,化工原料,20191128
300802.SZ,300802,矩子科技,上海,专用机械,20191114
300803.SZ,300803,指南针,北京,软件服务,20191118
300804.SZ,300804,广康生化,广东,农药化肥,20230627
300805.SZ,300805,电声股份,广东,广告包装,20191121
300806.SZ,300806,斯迪克,江苏,塑料,20191125
300807.SZ,300807,天迈科技,河南,软件服务,20191219
300808.SZ,300808,久量股份,广东,家用电器,20191129
300809.SZ,300809,华辰装备,江苏,机床制造,20191204
300810.SZ,300810,中科海讯,北京,船舶,20191206
300811.SZ,300811,铂科新材,深圳,矿物制品,20191230
300812.SZ,300812,易天股份,深圳,专用机械,20200109
300813.SZ,300813,泰林生物,浙江,医疗保健,20200114
300814.SZ,300814,中富电路,深圳,元器件,20210812
300815.SZ,300815,玉禾田,安徽,环境保护,20200123
300816.SZ,300816,艾可蓝,安徽,环境保护,20200210
300817.SZ,300817,双飞集团,浙江,机械基件,20200218
300818.SZ,300818,耐普矿机,江西,专用机械,20200212
300819.SZ,300819,聚杰微纤,江苏,纺织,20200312
300820.SZ,300820,英杰电气,四川,电气设备,20200213
300821.SZ,300821,东岳硅材,山东,化工原料,20200312
300822.SZ,300822,贝仕达克,深圳,元器件,20200313
300823.SZ,300823,建科机械,天津,专用机械,20200319
300824.SZ,300824,北鼎股份,深圳,家用电器,20200619
300825.SZ,300825,阿尔特,北京,汽车服务,20200327
300826.SZ,300826,测绘股份,江苏,建筑工程,20200403
300827.SZ,300827,上能电气,江苏,电气设备,20200410
300828.SZ,300828,锐新科技,天津,机械基件,20200421
300829.SZ,300829,金丹科技,河南,食品,20200422
300830.SZ,300830,金现代,山东,软件服务,20200506
300831.SZ,300831,派瑞股份,陕西,半导体,20200507
300832.SZ,300832,新产业,深圳,医疗保健,20200512
300833.SZ,300833,浩洋股份,广东,专用机械,20200520
300834.SZ,300834,星辉环材,广东,化工原料,20220113
300835.SZ,300835,龙磁科技,安徽,矿物制品,20200525
300836.SZ,300836,佰奥智能,江苏,专用机械,20200528
300837.SZ,300837,浙矿股份,浙江,专用机械,20200605
300838.SZ,300838,浙江力诺,浙江,机械基件,20200608
300839.SZ,300839,博汇股份,浙江,石油加工,20200630
300840.SZ,300840,酷特智能,山东,服饰,20200708
300841.SZ,300841,康华生物,四川,生物制药,20200616
300842.SZ,300842,帝科股份,江苏,电气设备,20200618
300843.SZ,300843,胜蓝股份,广东,元器件,20200702
300844.SZ,300844,山水比德,广东,建筑工程,20210813
300845.SZ,300845,捷安高科,河南,软件服务,20200703
300846.SZ,300846,首都在线,北京,软件服务,20200701
300847.SZ,300847,中船汉光,河北,化工原料,20200709
300848.SZ,300848,美瑞新材,山东,化工原料,20200720
300849.SZ,300849,锦盛新材,浙江,塑料,20200710
300850.SZ,300850,新强联,河南,机械基件,20200713
300851.SZ,300851,交大思诺,北京,运输设备,20200717
300852.SZ,300852,四会富仕,广东,元器件,20200713
300853.SZ,300853,申昊科技,浙江,专用机械,20200724
300854.SZ,300854,中兰环保,深圳,环境保护,20210916
300855.SZ,300855,图南股份,江苏,小金属,20200723
300856.SZ,300856,科思股份,江苏,日用化工,20200722
300857.SZ,300857,协创数据,深圳,IT设备,20200727
300858.SZ,300858,科拓生物,北京,食品,20200727
300859.SZ,300859,*ST西域,新疆,旅游服务,20200806
300860.SZ,300860,锋尚文化,北京,文教休闲,20200824
300861.SZ,300861,美畅股份,陕西,矿物制品,20200824
300862.SZ,300862,蓝盾光电,安徽,电器仪表,20200824
300863.SZ,300863,卡倍亿,浙江,汽车配件,20200824
300864.SZ,300864,南大环境,江苏,环境保护,20200824
300865.SZ,300865,大宏立,四川,专用机械,20200824
300866.SZ,300866,安克创新,湖南,元器件,20200824
300867.SZ,300867,圣元环保,福建,环境保护,20200824
300868.SZ,300868,杰美特,深圳,元器件,20200824
300869.SZ,300869,康泰医学,河北,医疗保健,20200824
300870.SZ,300870,欧陆通,深圳,电气设备,20200824
300871.SZ,300871,回盛生物,湖北,农业综合,20200824
300872.SZ,300872,天阳科技,西藏,软件服务,20200824
300873.SZ,300873,海晨股份,江苏,仓储物流,20200824
300875.SZ,300875,捷强装备,天津,专用机械,20200824
300876.SZ,300876,蒙泰高新,广东,化纤,20200824
300877.SZ,300877,金春股份,安徽,纺织,20200824
300878.SZ,300878,维康药业,浙江,中成药,20200824
300879.SZ,300879,大叶股份,浙江,农用机械,20200901
300880.SZ,300880,迦南智能,浙江,电器仪表,20200901
300881.SZ,300881,盛德鑫泰,江苏,钢加工,20200901
300882.SZ,300882,万胜智能,浙江,电器仪表,20200910
300883.SZ,300883,龙利得,安徽,造纸,20200910
300884.SZ,300884,狄耐克,福建,IT设备,20201112
300885.SZ,300885,海昌新材,江苏,机械基件,20200910
300886.SZ,300886,华业香料,安徽,化工原料,20200916
300887.SZ,300887,谱尼测试,北京,电器仪表,20200916
300888.SZ,300888,稳健医疗,深圳,医疗保健,20200917
300889.SZ,300889,爱克股份,深圳,电气设备,20200916
300890.SZ,300890,翔丰华,上海,电气设备,20200917
300891.SZ,300891,惠云钛业,广东,化工原料,20200917
300892.SZ,300892,品渥食品,上海,乳制品,20200924
300893.SZ,300893,松原股份,浙江,汽车配件,20200924
300894.SZ,300894,火星人,浙江,家用电器,20201231
300895.SZ,300895,铜牛信息,北京,软件服务,20200924
300896.SZ,300896,爱美客,北京,医疗保健,20200928
300897.SZ,300897,山科智能,浙江,电器仪表,20200928
300898.SZ,300898,熊猫乳品,浙江,乳制品,20201016
300899.SZ,300899,上海凯鑫,上海,环境保护,20201016
300900.SZ,300900,广联航空,黑龙江,航空,20201029
300901.SZ,300901,中胤时尚,浙江,服饰,20201029
300902.SZ,300902,国安达,福建,专用机械,20201029
300903.SZ,300903,科翔股份,广东,元器件,20201105
300904.SZ,300904,威力传动,宁夏,电气设备,20230809
300905.SZ,300905,宝丽迪,江苏,染料涂料,20201105
300906.SZ,300906,日月明,江西,电器仪表,20201105
300907.SZ,300907,康平科技,江苏,电气设备,20201118
300908.SZ,300908,仲景食品,河南,食品,20201123
300909.SZ,300909,汇创达,深圳,元器件,20201118
300910.SZ,300910,瑞丰新材,河南,化工原料,20201127
300911.SZ,300911,亿田智能,浙江,家用电器,20201203
300912.SZ,300912,凯龙高科,江苏,环境保护,20201207
300913.SZ,300913,兆龙互连,浙江,通信设备,20201207
300915.SZ,300915,海融科技,上海,乳制品,20201202
300916.SZ,300916,朗特智能,深圳,元器件,20201202
300917.SZ,300917,特发服务,深圳,房产服务,20201221
300918.SZ,300918,南山智尚,山东,纺织,20201222
300919.SZ,300919,中伟股份,贵州,电气设备,20201223
300920.SZ,300920,润阳科技,浙江,塑料,20201225
300921.SZ,300921,南凌科技,深圳,互联网,20201222
300922.SZ,300922,天秦装备,河北,专用机械,20201225
300923.SZ,300923,研奥股份,吉林,运输设备,20201224
300925.SZ,300925,法本信息,深圳,软件服务,20201230
300926.SZ,300926,博俊科技,江苏,汽车配件,20210107
300927.SZ,300927,江天化学,江苏,化工原料,20210107
300928.SZ,300928,华安鑫创,北京,汽车配件,20210106
300929.SZ,300929,华骐环保,安徽,环境保护,20210120
300930.SZ,300930,屹通新材,浙江,小金属,20210121
300931.SZ,300931,通用电梯,江苏,运输设备,20210121
300932.SZ,300932,三友联众,广东,电气设备,20210122
300933.SZ,300933,中辰股份,江苏,电气设备,20210122
300935.SZ,300935,盈建科,北京,软件服务,20210120
300936.SZ,300936,中英科技,江苏,元器件,20210126
300937.SZ,300937,药易购,四川,医药商业,20210127
300938.SZ,300938,信测标准,深圳,电器仪表,20210127
300939.SZ,300939,秋田微,深圳,元器件,20210128
300940.SZ,300940,南极光,深圳,元器件,20210203
300941.SZ,300941,创识科技,福建,IT设备,20210209
300942.SZ,300942,易瑞生物,深圳,医疗保健,20210209
300943.SZ,300943,春晖智控,浙江,机械基件,20210210
300945.SZ,300945,曼卡龙,浙江,服饰,20210210
300946.SZ,300946,恒而达,福建,机械基件,20210208
300947.SZ,300947,德必集团,上海,房产服务,20210210
300948.SZ,300948,冠中生态,山东,环境保护,20210225
300949.SZ,300949,奥雅股份,深圳,建筑工程,20210226
300950.SZ,300950,德固特,山东,专用机械,20210303
300951.SZ,300951,博硕科技,深圳,元器件,20210226
300952.SZ,300952,恒辉安防,江苏,纺织,20210311
300953.SZ,300953,震裕科技,浙江,电气设备,20210318
300955.SZ,300955,嘉亨家化,福建,日用化工,20210324
300956.SZ,300956,英力股份,安徽,元器件,20210326
300957.SZ,300957,贝泰妮,云南,日用化工,20210325
300958.SZ,300958,建工修复,北京,环境保护,20210329
300959.SZ,300959,线上线下,江苏,电信运营,20210322
300960.SZ,300960,通业科技,深圳,运输设备,20210329
300961.SZ,300961,深水海纳,深圳,环境保护,20210330
300962.SZ,300962,中金辐照,深圳,医疗保健,20210409
300963.SZ,300963,中洲特材,上海,小金属,20210409
300964.SZ,300964,本川智能,江苏,元器件,20210805
300965.SZ,300965,*ST恒宇,北京,航空,20210402
300966.SZ,300966,共同药业,湖北,化学制药,20210409
300967.SZ,300967,晓鸣股份,宁夏,农业综合,20210413
300968.SZ,300968,格林精密,广东,元器件,20210415
300969.SZ,300969,恒帅股份,浙江,汽车配件,20210412
300970.SZ,300970,华绿生物,江苏,种植业,20210412
300971.SZ,300971,博亚精工,湖北,机械基件,20210415
300972.SZ,300972,万辰集团,福建,种植业,20210419
300973.SZ,300973,立高食品,广东,食品,20210415
300975.SZ,300975,商络电子,江苏,元器件,20210421
300976.SZ,300976,达瑞电子,广东,元器件,20210419
300977.SZ,300977,深圳瑞捷,深圳,建筑工程,20210420
300978.SZ,300978,东箭科技,广东,汽车配件,20210426
300979.SZ,300979,华利集团,广东,服饰,20210426
300980.SZ,300980,祥源新材,湖北,塑料,20210421
300981.SZ,300981,中红医疗,河北,医疗保健,20210427
300982.SZ,300982,苏文电能,江苏,建筑工程,20210427
300983.SZ,300983,尤安设计,上海,建筑工程,20210420
300984.SZ,300984,金沃股份,浙江,机械基件,20210618
300985.SZ,300985,致远新能,吉林,汽车配件,20210429
300986.SZ,300986,志特新材,江西,其他建材,20210430
300987.SZ,300987,川网传媒,四川,互联网,20210511
300988.SZ,300988,津荣天宇,天津,机械基件,20210512
300989.SZ,300989,蕾奥规划,深圳,建筑工程,20210507
300990.SZ,300990,同飞股份,河北,专用机械,20210512
300991.SZ,300991,创益通,深圳,元器件,20210520
300992.SZ,300992,泰福泵业,浙江,机械基件,20210525
300993.SZ,300993,玉马遮阳,山东,家居用品,20210524
300994.SZ,300994,久祺股份,浙江,文教休闲,20210812
300995.SZ,300995,奇德新材,广东,塑料,20210526
300996.SZ,300996,普联软件,山东,软件服务,20210603
300997.SZ,300997,欢乐家,广东,软饮料,20210602
300998.SZ,300998,宁波方正,浙江,专用机械,20210602
300999.SZ,300999,金龙鱼,上海,食品,20201015
301000.SZ,301000,肇民科技,上海,汽车配件,20210528
301001.SZ,301001,凯淳股份,上海,互联网,20210528
301002.SZ,301002,崧盛股份,深圳,电气设备,20210607
301003.SZ,301003,江苏博云,江苏,塑料,20210601
301004.SZ,301004,嘉益股份,浙江,家居用品,20210625
301005.SZ,301005,超捷股份,上海,汽车配件,20210601
301006.SZ,301006,迈拓股份,江苏,电器仪表,20210607
301007.SZ,301007,德迈仕,辽宁,汽车配件,20210616
301008.SZ,301008,宏昌科技,浙江,家用电器,20210611
301009.SZ,301009,可靠股份,浙江,造纸,20210617
301010.SZ,301010,晶雪节能,江苏,其他建材,20210618
